app,message_type,week_start_date,volume
APP_02,MT818,2023-10-30,7102695
APP_02,MT818,2023-11-06,7005220
APP_02,MT818,2023-11-13,7377989
APP_02,MT818,2023-11-20,7700576
APP_02,MT818,2023-11-27,7967618
APP_02,MT818,2023-12-04,9463799
APP_02,MT818,2023-12-11,7353277
APP_02,MT818,2023-12-18,6417715
APP_02,MT818,2023-12-25,6780225
APP_02,MT818,2024-01-01,7150532
APP_02,MT818,2024-01-08,7080139
APP_02,MT818,2024-01-15,7445593
APP_02,MT818,2024-01-22,7690048
APP_02,MT818,2024-01-29,7229418
APP_02,MT818,2024-02-05,8210032
APP_02,MT818,2024-02-12,8060838
APP_02,MT818,2024-02-19,8356855
APP_02,MT818,2024-02-26,8321862
APP_02,MT818,2024-03-04,7069579
APP_02,MT818,2024-03-11,8016749
APP_02,MT818,2024-03-18,6996659
APP_02,MT818,2024-03-25,6891020
APP_02,MT818,2024-04-01,8340475
APP_02,MT818,2024-04-08,7336186
APP_02,MT818,2024-04-15,6326006
APP_02,MT818,2024-04-22,7645699
APP_02,MT818,2024-04-29,5914912
APP_02,MT818,2024-05-06,7369666
APP_02,MT818,2024-05-13,6596601
APP_02,MT818,2024-05-20,6347023
APP_02,MT818,2024-05-27,6983993
APP_02,MT818,2024-06-03,5434486
APP_02,MT818,2024-06-10,7525558
APP_02,MT818,2024-06-17,13847084
APP_02,MT818,2024-06-24,7261033
APP_02,MT818,2024-07-01,7520864
APP_02,MT818,2024-07-08,6710473
APP_02,MT818,2024-07-15,8300391
APP_02,MT818,2024-07-22,6455534
APP_02,MT818,2024-07-29,7595269
APP_02,MT818,2024-08-05,6856434
APP_02,MT818,2024-08-12,7089222
APP_02,MT818,2024-08-19,7884789
APP_02,MT818,2024-08-26,7526081
APP_02,MT818,2024-09-02,6367478
APP_02,MT818,2024-09-09,6213917
APP_02,MT818,2024-09-16,8360441
APP_02,MT818,2024-09-23,6706969
APP_02,MT818,2024-09-30,7743909
APP_02,MT818,2024-10-07,6641484
APP_02,MT818,2024-10-14,7407139
APP_02,MT818,2024-10-21,6973845
APP_02,MT818,2024-10-28,6237774
APP_02,MT818,2024-11-04,8298114
APP_02,MT818,2024-11-11,6326022
APP_02,MT818,2024-11-18,6536762
APP_02,MT818,2024-11-25,7392618
APP_02,MT818,2024-12-02,1668694
APP_02,MT818,2024-12-09,8234429
APP_02,MT818,2024-12-16,8116951
APP_02,MT818,2024-12-23,8367444
APP_02,MT818,2024-12-30,8044435
APP_02,MT818,2025-01-06,7763363
APP_02,MT818,2025-01-13,7810155
APP_02,MT818,2025-01-20,6329949
APP_02,MT818,2025-01-27,6814886
APP_02,MT818,2025-02-03,6369846
APP_02,MT818,2025-02-10,6050045
APP_02,MT818,2025-02-17,6635317
APP_02,MT818,2025-02-24,6074349
APP_02,MT818,2025-03-03,8377204
APP_02,MT818,2025-03-10,6830893
APP_02,MT818,2025-03-17,8338172
APP_02,MT818,2025-03-24,7254772
APP_02,MT818,2025-03-31,7044366
APP_02,MT818,2025-04-07,7517096
APP_02,MT818,2025-04-14,8064912
APP_02,MT818,2025-04-21,8662573
APP_02,MT818,2025-04-28,8415444
APP_02,MT818,2025-05-05,7294419
APP_02,MT818,2025-05-12,7077685
APP_02,MT818,2025-05-19,6956324
APP_02,MT818,2025-05-26,8032011
APP_02,MT818,2025-06-02,8302770
APP_02,MT818,2025-06-09,5862040
APP_02,MT818,2025-06-16,7850260
APP_02,MT818,2025-06-23,6393330
APP_02,MT818,2025-06-30,1827005
APP_02,MT818,2025-07-07,6813730
APP_02,MT818,2025-07-14,6502312
APP_02,MT818,2025-07-21,7735556
APP_02,MT818,2025-07-28,7508997
APP_02,MT818,2025-08-04,8153992
APP_02,MT818,2025-08-11,6117030
APP_02,MT818,2025-08-18,7585760
APP_02,MT818,2025-08-25,3278041
APP_02,MT818,2025-09-01,2798013
APP_02,MT818,2025-09-08,6461536
APP_02,MT818,2025-09-15,7882697
APP_02,MT818,2025-09-22,7294594
APP_02,MT818,2025-09-29,7372430
APP_02,MT818,2025-10-06,6715634
APP_02,MT818,2025-10-13,8462462
APP_02,MT818,2025-10-20,7173902
APP_02,MT821,2023-10-30,14089570
APP_02,MT821,2023-11-06,17232025
APP_02,MT821,2023-11-13,13094916
APP_02,MT821,2023-11-20,9946815
APP_02,MT821,2023-11-27,14969928
APP_02,MT821,2023-12-04,12752040
APP_02,MT821,2023-12-11,15356276
APP_02,MT821,2023-12-18,15454915
APP_02,MT821,2023-12-25,14608084
APP_02,MT821,2024-01-01,14044437
APP_02,MT821,2024-01-08,14496864
APP_02,MT821,2024-01-15,12508733
APP_02,MT821,2024-01-22,15488484
APP_02,MT821,2024-01-29,12155842
APP_02,MT821,2024-02-05,4471533
APP_02,MT821,2024-02-12,13560971
APP_02,MT821,2024-02-19,15834352
APP_02,MT821,2024-02-26,15182469
APP_02,MT821,2024-03-04,15361290
APP_02,MT821,2024-03-11,13678784
APP_02,MT821,2024-03-18,38981595
APP_02,MT821,2024-03-25,22183666
APP_02,MT821,2024-04-01,13808510
APP_02,MT821,2024-04-08,14991662
APP_02,MT821,2024-04-15,17312304
APP_02,MT821,2024-04-22,15114992
APP_02,MT821,2024-04-29,14219904
APP_02,MT821,2024-05-06,14925631
APP_02,MT821,2024-05-13,15823735
APP_02,MT821,2024-05-20,12861037
APP_02,MT821,2024-05-27,13552477
APP_02,MT821,2024-06-03,15153134
APP_02,MT821,2024-06-10,16594627
APP_02,MT821,2024-06-17,15435313
APP_02,MT821,2024-06-24,14454492
APP_02,MT821,2024-07-01,15641567
APP_02,MT821,2024-07-08,14188949
APP_02,MT821,2024-07-15,12807090
APP_02,MT821,2024-07-22,11464756
APP_02,MT821,2024-07-29,13878758
APP_02,MT821,2024-08-05,14150317
APP_02,MT821,2024-08-12,14955057
APP_02,MT821,2024-08-19,39918420
APP_02,MT821,2024-08-26,14692815
APP_02,MT821,2024-09-02,14171938
APP_02,MT821,2024-09-09,15307767
APP_02,MT821,2024-09-16,6060432
APP_02,MT821,2024-09-23,16042473
APP_02,MT821,2024-09-30,16436770
APP_02,MT821,2024-10-07,10481412
APP_02,MT821,2024-10-14,12263207
APP_02,MT821,2024-10-21,13774812
APP_02,MT821,2024-10-28,17952596
APP_02,MT821,2024-11-04,15784486
APP_02,MT821,2024-11-11,15148233
APP_02,MT821,2024-11-18,14853925
APP_02,MT821,2024-11-25,14068580
APP_02,MT821,2024-12-02,15772717
APP_02,MT821,2024-12-09,17560508
APP_02,MT821,2024-12-16,13463525
APP_02,MT821,2024-12-23,14440652
APP_02,MT821,2024-12-30,15147864
APP_02,MT821,2025-01-06,15404503
APP_02,MT821,2025-01-13,14845096
APP_02,MT821,2025-01-20,12822791
APP_02,MT821,2025-01-27,14336641
APP_02,MT821,2025-02-03,15656835
APP_02,MT821,2025-02-10,13584973
APP_02,MT821,2025-02-17,15665306
APP_02,MT821,2025-02-24,12382707
APP_02,MT821,2025-03-03,12922965
APP_02,MT821,2025-03-10,12370492
APP_02,MT821,2025-03-17,13961727
APP_02,MT821,2025-03-24,14419931
APP_02,MT821,2025-03-31,13363754
APP_02,MT821,2025-04-07,14987422
APP_02,MT821,2025-04-14,6695762
APP_02,MT821,2025-04-21,14168262
APP_02,MT821,2025-04-28,13111060
APP_02,MT821,2025-05-05,13682846
APP_02,MT821,2025-05-12,16644675
APP_02,MT821,2025-05-19,15035489
APP_02,MT821,2025-05-26,12689437
APP_02,MT821,2025-06-02,15457672
APP_02,MT821,2025-06-09,14936930
APP_02,MT821,2025-06-16,13925807
APP_02,MT821,2025-06-23,13178128
APP_02,MT821,2025-06-30,14964997
APP_02,MT821,2025-07-07,38389686
APP_02,MT821,2025-07-14,15448356
APP_02,MT821,2025-07-21,14008099
APP_02,MT821,2025-07-28,38496090
APP_02,MT821,2025-08-04,12422809
APP_02,MT821,2025-08-11,13238731
APP_02,MT821,2025-08-18,14754155
APP_02,MT821,2025-08-25,17513137
APP_02,MT821,2025-09-01,12634114
APP_02,MT821,2025-09-08,13663609
APP_02,MT821,2025-09-15,15377646
APP_02,MT821,2025-09-22,37108292
APP_02,MT821,2025-09-29,13797687
APP_02,MT821,2025-10-06,13554972
APP_02,MT821,2025-10-13,14462413
APP_02,MT821,2025-10-20,13342994
APP_02,MT941,2023-10-30,5697530
APP_02,MT941,2023-11-06,4717090
APP_02,MT941,2023-11-13,5407279
APP_02,MT941,2023-11-20,4794898
APP_02,MT941,2023-11-27,4672293
APP_02,MT941,2023-12-04,4302605
APP_02,MT941,2023-12-11,3950950
APP_02,MT941,2023-12-18,4412051
APP_02,MT941,2023-12-25,5742125
APP_02,MT941,2024-01-01,3740114
APP_02,MT941,2024-01-08,4958065
APP_02,MT941,2024-01-15,4126673
APP_02,MT941,2024-01-22,4929960
APP_02,MT941,2024-01-29,3960659
APP_02,MT941,2024-02-05,4156939
APP_02,MT941,2024-02-12,4368375
APP_02,MT941,2024-02-19,4989149
APP_02,MT941,2024-02-26,4978680
APP_02,MT941,2024-03-04,3733784
APP_02,MT941,2024-03-11,5986681
APP_02,MT941,2024-03-18,5292655
APP_02,MT941,2024-03-25,9411189
APP_02,MT941,2024-04-01,4356693
APP_02,MT941,2024-04-08,4827931
APP_02,MT941,2024-04-15,2107134
APP_02,MT941,2024-04-22,4234579
APP_02,MT941,2024-04-29,4843064
APP_02,MT941,2024-05-06,4973198
APP_02,MT941,2024-05-13,5051296
APP_02,MT941,2024-05-20,3833579
APP_02,MT941,2024-05-27,4496733
APP_02,MT941,2024-06-03,3689627
APP_02,MT941,2024-06-10,5791435
APP_02,MT941,2024-06-17,4355981
APP_02,MT941,2024-06-24,4095660
APP_02,MT941,2024-07-01,5610782
APP_02,MT941,2024-07-08,4715271
APP_02,MT941,2024-07-15,4713337
APP_02,MT941,2024-07-22,4569452
APP_02,MT941,2024-07-29,5395974
APP_02,MT941,2024-08-05,5530193
APP_02,MT941,2024-08-12,5614883
APP_02,MT941,2024-08-19,4392437
APP_02,MT941,2024-08-26,5793026
APP_02,MT941,2024-09-02,5355269
APP_02,MT941,2024-09-09,4725900
APP_02,MT941,2024-09-16,5702689
APP_02,MT941,2024-09-23,5351134
APP_02,MT941,2024-09-30,4852407
APP_02,MT941,2024-10-07,4838422
APP_02,MT941,2024-10-14,5957277
APP_02,MT941,2024-10-21,4841304
APP_02,MT941,2024-10-28,5402323
APP_02,MT941,2024-11-04,5077387
APP_02,MT941,2024-11-11,4485330
APP_02,MT941,2024-11-18,4703238
APP_02,MT941,2024-11-25,5605898
APP_02,MT941,2024-12-02,4816606
APP_02,MT941,2024-12-09,4747577
APP_02,MT941,2024-12-16,4603928
APP_02,MT941,2024-12-23,5558130
APP_02,MT941,2024-12-30,6031037
APP_02,MT941,2025-01-06,3942690
APP_02,MT941,2025-01-13,5492083
APP_02,MT941,2025-01-20,3099621
APP_02,MT941,2025-01-27,3469986
APP_02,MT941,2025-02-03,4585646
APP_02,MT941,2025-02-10,5424688
APP_02,MT941,2025-02-17,4347195
APP_02,MT941,2025-02-24,5124399
APP_02,MT941,2025-03-03,5505959
APP_02,MT941,2025-03-10,3975970
APP_02,MT941,2025-03-17,4674512
APP_02,MT941,2025-03-24,3801871
APP_02,MT941,2025-03-31,5489138
APP_02,MT941,2025-04-07,4347287
APP_02,MT941,2025-04-14,4479235
APP_02,MT941,2025-04-21,4195435
APP_02,MT941,2025-04-28,4330798
APP_02,MT941,2025-05-05,4832843
APP_02,MT941,2025-05-12,3745967
APP_02,MT941,2025-05-19,4415114
APP_02,MT941,2025-05-26,4727750
APP_02,MT941,2025-06-02,5731238
APP_02,MT941,2025-06-09,7433690
APP_02,MT941,2025-06-16,5541784
APP_02,MT941,2025-06-23,4461219
APP_02,MT941,2025-06-30,9431717
APP_02,MT941,2025-07-07,4420549
APP_02,MT941,2025-07-14,4798996
APP_02,MT941,2025-07-21,4735439
APP_02,MT941,2025-07-28,5364916
APP_02,MT941,2025-08-04,4828779
APP_02,MT941,2025-08-11,2967731
APP_02,MT941,2025-08-18,4152092
APP_02,MT941,2025-08-25,4155296
APP_02,MT941,2025-09-01,4834115
APP_02,MT941,2025-09-08,4994399
APP_02,MT941,2025-09-15,4465440
APP_02,MT941,2025-09-22,4011505
APP_02,MT941,2025-09-29,3949396
APP_02,MT941,2025-10-06,4855618
APP_02,MT941,2025-10-13,5441074
APP_02,MT941,2025-10-20,5055549
APP_02,MT967,2023-10-30,16265508
APP_02,MT967,2023-11-06,15886610
APP_02,MT967,2023-11-13,14714350
APP_02,MT967,2023-11-20,16918571
APP_02,MT967,2023-11-27,16050190
APP_02,MT967,2023-12-04,17217494
APP_02,MT967,2023-12-11,17965647
APP_02,MT967,2023-12-18,18114356
APP_02,MT967,2023-12-25,16195740
APP_02,MT967,2024-01-01,13432619
APP_02,MT967,2024-01-08,18081829
APP_02,MT967,2024-01-15,15526769
APP_02,MT967,2024-01-22,13368605
APP_02,MT967,2024-01-29,16869042
APP_02,MT967,2024-02-05,14364751
APP_02,MT967,2024-02-12,42137579
APP_02,MT967,2024-02-19,16189729
APP_02,MT967,2024-02-26,15351481
APP_02,MT967,2024-03-04,15173780
APP_02,MT967,2024-03-11,15584639
APP_02,MT967,2024-03-18,17023092
APP_02,MT967,2024-03-25,13878320
APP_02,MT967,2024-04-01,14559324
APP_02,MT967,2024-04-08,16133608
APP_02,MT967,2024-04-15,7329586
APP_02,MT967,2024-04-22,15820290
APP_02,MT967,2024-04-29,15610423
APP_02,MT967,2024-05-06,15612646
APP_02,MT967,2024-05-13,15772668
APP_02,MT967,2024-05-20,17845428
APP_02,MT967,2024-05-27,15746972
APP_02,MT967,2024-06-03,16944098
APP_02,MT967,2024-06-10,16494211
APP_02,MT967,2024-06-17,11942416
APP_02,MT967,2024-06-24,15597009
APP_02,MT967,2024-07-01,16613896
APP_02,MT967,2024-07-08,16385084
APP_02,MT967,2024-07-15,14544441
APP_02,MT967,2024-07-22,18531282
APP_02,MT967,2024-07-29,13738000
APP_02,MT967,2024-08-05,16843237
APP_02,MT967,2024-08-12,16052119
APP_02,MT967,2024-08-19,14408047
APP_02,MT967,2024-08-26,17283297
APP_02,MT967,2024-09-02,15213652
APP_02,MT967,2024-09-09,15657380
APP_02,MT967,2024-09-16,15665952
APP_02,MT967,2024-09-23,16268781
APP_02,MT967,2024-09-30,16873354
APP_02,MT967,2024-10-07,16461939
APP_02,MT967,2024-10-14,13655727
APP_02,MT967,2024-10-21,16520075
APP_02,MT967,2024-10-28,18148225
APP_02,MT967,2024-11-04,14291442
APP_02,MT967,2024-11-11,13428848
APP_02,MT967,2024-11-18,15782247
APP_02,MT967,2024-11-25,14155806
APP_02,MT967,2024-12-02,13346793
APP_02,MT967,2024-12-09,16211406
APP_02,MT967,2024-12-16,17148776
APP_02,MT967,2024-12-23,15054445
APP_02,MT967,2024-12-30,20117328
APP_02,MT967,2025-01-06,16182664
APP_02,MT967,2025-01-13,14973162
APP_02,MT967,2025-01-20,14812131
APP_02,MT967,2025-01-27,14307177
APP_02,MT967,2025-02-03,17953896
APP_02,MT967,2025-02-10,12582879
APP_02,MT967,2025-02-17,15955832
APP_02,MT967,2025-02-24,14648257
APP_02,MT967,2025-03-03,14641292
APP_02,MT967,2025-03-10,16668855
APP_02,MT967,2025-03-17,16787338
APP_02,MT967,2025-03-24,14851035
APP_02,MT967,2025-03-31,15856619
APP_02,MT967,2025-04-07,14686754
APP_02,MT967,2025-04-14,15413044
APP_02,MT967,2025-04-21,14982850
APP_02,MT967,2025-04-28,15938380
APP_02,MT967,2025-05-05,13942982
APP_02,MT967,2025-05-12,18075775
APP_02,MT967,2025-05-19,16248988
APP_02,MT967,2025-05-26,16077525
APP_02,MT967,2025-06-02,15612814
APP_02,MT967,2025-06-09,17007447
APP_02,MT967,2025-06-16,18416194
APP_02,MT967,2025-06-23,14851772
APP_02,MT967,2025-06-30,15485734
APP_02,MT967,2025-07-07,15245747
APP_02,MT967,2025-07-14,18840328
APP_02,MT967,2025-07-21,14677950
APP_02,MT967,2025-07-28,16503826
APP_02,MT967,2025-08-04,11904410
APP_02,MT967,2025-08-11,16843551
APP_02,MT967,2025-08-18,19845998
APP_02,MT967,2025-08-25,13691355
APP_02,MT967,2025-09-01,16503911
APP_02,MT967,2025-09-08,15092031
APP_02,MT967,2025-09-15,15712483
APP_02,MT967,2025-09-22,14913325
APP_02,MT967,2025-09-29,16756215
APP_02,MT967,2025-10-06,17484654
APP_02,MT967,2025-10-13,13876099
APP_02,MT967,2025-10-20,14791691
APP_02,MX1319,2023-10-30,4133097
APP_02,MX1319,2023-11-06,5270747
APP_02,MX1319,2023-11-13,4941550
APP_02,MX1319,2023-11-20,4813852
APP_02,MX1319,2023-11-27,4327396
APP_02,MX1319,2023-12-04,16868441
APP_02,MX1319,2023-12-11,5967955
APP_02,MX1319,2023-12-18,11377004
APP_02,MX1319,2023-12-25,5401039
APP_02,MX1319,2024-01-01,4929764
APP_02,MX1319,2024-01-08,4737844
APP_02,MX1319,2024-01-15,5222195
APP_02,MX1319,2024-01-22,5973705
APP_02,MX1319,2024-01-29,5651317
APP_02,MX1319,2024-02-05,5476620
APP_02,MX1319,2024-02-12,5185451
APP_02,MX1319,2024-02-19,5082593
APP_02,MX1319,2024-02-26,5648853
APP_02,MX1319,2024-03-04,5137962
APP_02,MX1319,2024-03-11,4761546
APP_02,MX1319,2024-03-18,6071383
APP_02,MX1319,2024-03-25,4728983
APP_02,MX1319,2024-04-01,4951571
APP_02,MX1319,2024-04-08,6051341
APP_02,MX1319,2024-04-15,5219833
APP_02,MX1319,2024-04-22,4331823
APP_02,MX1319,2024-04-29,5518912
APP_02,MX1319,2024-05-06,5141045
APP_02,MX1319,2024-05-13,5483467
APP_02,MX1319,2024-05-20,4577000
APP_02,MX1319,2024-05-27,3989228
APP_02,MX1319,2024-06-03,5301559
APP_02,MX1319,2024-06-10,5578251
APP_02,MX1319,2024-06-17,5462923
APP_02,MX1319,2024-06-24,1636090
APP_02,MX1319,2024-07-01,4829398
APP_02,MX1319,2024-07-08,4493619
APP_02,MX1319,2024-07-15,4989167
APP_02,MX1319,2024-07-22,4778886
APP_02,MX1319,2024-07-29,4734290
APP_02,MX1319,2024-08-05,6814622
APP_02,MX1319,2024-08-12,5178805
APP_02,MX1319,2024-08-19,5158138
APP_02,MX1319,2024-08-26,5277904
APP_02,MX1319,2024-09-02,2604100
APP_02,MX1319,2024-09-09,4820685
APP_02,MX1319,2024-09-16,5090785
APP_02,MX1319,2024-09-23,10422507
APP_02,MX1319,2024-09-30,5035744
APP_02,MX1319,2024-10-07,4479627
APP_02,MX1319,2024-10-14,5690564
APP_02,MX1319,2024-10-21,5121070
APP_02,MX1319,2024-10-28,5454133
APP_02,MX1319,2024-11-04,4024544
APP_02,MX1319,2024-11-11,4850655
APP_02,MX1319,2024-11-18,4647353
APP_02,MX1319,2024-11-25,6214023
APP_02,MX1319,2024-12-02,5282160
APP_02,MX1319,2024-12-09,15918885
APP_02,MX1319,2024-12-16,4396114
APP_02,MX1319,2024-12-23,5038214
APP_02,MX1319,2024-12-30,3659820
APP_02,MX1319,2025-01-06,3521364
APP_02,MX1319,2025-01-13,4692828
APP_02,MX1319,2025-01-20,4584921
APP_02,MX1319,2025-01-27,6355263
APP_02,MX1319,2025-02-03,5209252
APP_02,MX1319,2025-02-10,3672993
APP_02,MX1319,2025-02-17,4030937
APP_02,MX1319,2025-02-24,4649273
APP_02,MX1319,2025-03-03,5234044
APP_02,MX1319,2025-03-10,4313861
APP_02,MX1319,2025-03-17,6092875
APP_02,MX1319,2025-03-24,5077935
APP_02,MX1319,2025-03-31,5633901
APP_02,MX1319,2025-04-07,10068899
APP_02,MX1319,2025-04-14,18251728
APP_02,MX1319,2025-04-21,5431036
APP_02,MX1319,2025-04-28,4557925
APP_02,MX1319,2025-05-05,4247050
APP_02,MX1319,2025-05-12,4346399
APP_02,MX1319,2025-05-19,4596439
APP_02,MX1319,2025-05-26,5257307
APP_02,MX1319,2025-06-02,5349876
APP_02,MX1319,2025-06-09,4156371
APP_02,MX1319,2025-06-16,5612619
APP_02,MX1319,2025-06-23,5993753
APP_02,MX1319,2025-06-30,5500998
APP_02,MX1319,2025-07-07,6506030
APP_02,MX1319,2025-07-14,4093834
APP_02,MX1319,2025-07-21,5260240
APP_02,MX1319,2025-07-28,5135456
APP_02,MX1319,2025-08-04,4106424
APP_02,MX1319,2025-08-11,6649857
APP_02,MX1319,2025-08-18,5970622
APP_02,MX1319,2025-08-25,4761265
APP_02,MX1319,2025-09-01,4754826
APP_02,MX1319,2025-09-08,4473087
APP_02,MX1319,2025-09-15,3901977
APP_02,MX1319,2025-09-22,4221410
APP_02,MX1319,2025-09-29,5772207
APP_02,MX1319,2025-10-06,5675959
APP_02,MX1319,2025-10-13,4086157
APP_02,MX1319,2025-10-20,4923012
APP_02,MX2163,2023-10-30,2227434
APP_02,MX2163,2023-11-06,2943994
APP_02,MX2163,2023-11-13,2733006
APP_02,MX2163,2023-11-20,1761352
APP_02,MX2163,2023-11-27,2541052
APP_02,MX2163,2023-12-04,2402662
APP_02,MX2163,2023-12-11,2126640
APP_02,MX2163,2023-12-18,2242717
APP_02,MX2163,2023-12-25,2409351
APP_02,MX2163,2024-01-01,2387302
APP_02,MX2163,2024-01-08,1739750
APP_02,MX2163,2024-01-15,2453521
APP_02,MX2163,2024-01-22,2676097
APP_02,MX2163,2024-01-29,1963599
APP_02,MX2163,2024-02-05,2313664
APP_02,MX2163,2024-02-12,2583651
APP_02,MX2163,2024-02-19,2006564
APP_02,MX2163,2024-02-26,2606202
APP_02,MX2163,2024-03-04,2068984
APP_02,MX2163,2024-03-11,2589366
APP_02,MX2163,2024-03-18,2828055
APP_02,MX2163,2024-03-25,2447806
APP_02,MX2163,2024-04-01,2865569
APP_02,MX2163,2024-04-08,2293006
APP_02,MX2163,2024-04-15,2664768
APP_02,MX2163,2024-04-22,2260020
APP_02,MX2163,2024-04-29,1523134
APP_02,MX2163,2024-05-06,2430300
APP_02,MX2163,2024-05-13,2098173
APP_02,MX2163,2024-05-20,2515662
APP_02,MX2163,2024-05-27,1730586
APP_02,MX2163,2024-06-03,2197210
APP_02,MX2163,2024-06-10,3099856
APP_02,MX2163,2024-06-17,1522051
APP_02,MX2163,2024-06-24,1813647
APP_02,MX2163,2024-07-01,2205939
APP_02,MX2163,2024-07-08,1603577
APP_02,MX2163,2024-07-15,2493209
APP_02,MX2163,2024-07-22,2128678
APP_02,MX2163,2024-07-29,2171751
APP_02,MX2163,2024-08-05,2656826
APP_02,MX2163,2024-08-12,2441591
APP_02,MX2163,2024-08-19,1909039
APP_02,MX2163,2024-08-26,2433527
APP_02,MX2163,2024-09-02,2192790
APP_02,MX2163,2024-09-09,2562418
APP_02,MX2163,2024-09-16,2374058
APP_02,MX2163,2024-09-23,2123337
APP_02,MX2163,2024-09-30,2494847
APP_02,MX2163,2024-10-07,639483
APP_02,MX2163,2024-10-14,3034248
APP_02,MX2163,2024-10-21,1766207
APP_02,MX2163,2024-10-28,2362091
APP_02,MX2163,2024-11-04,2507555
APP_02,MX2163,2024-11-11,2383679
APP_02,MX2163,2024-11-18,2405300
APP_02,MX2163,2024-11-25,2344582
APP_02,MX2163,2024-12-02,946242
APP_02,MX2163,2024-12-09,2059715
APP_02,MX2163,2024-12-16,1892542
APP_02,MX2163,2024-12-23,2154141
APP_02,MX2163,2024-12-30,2304416
APP_02,MX2163,2025-01-06,2522240
APP_02,MX2163,2025-01-13,1953751
APP_02,MX2163,2025-01-20,2029321
APP_02,MX2163,2025-01-27,3288184
APP_02,MX2163,2025-02-03,2364836
APP_02,MX2163,2025-02-10,2444708
APP_02,MX2163,2025-02-17,2260706
APP_02,MX2163,2025-02-24,1959258
APP_02,MX2163,2025-03-03,2647875
APP_02,MX2163,2025-03-10,2429875
APP_02,MX2163,2025-03-17,2689007
APP_02,MX2163,2025-03-24,2246426
APP_02,MX2163,2025-03-31,3005033
APP_02,MX2163,2025-04-07,4309680
APP_02,MX2163,2025-04-14,1458965
APP_02,MX2163,2025-04-21,2089271
APP_02,MX2163,2025-04-28,2434269
APP_02,MX2163,2025-05-05,1776615
APP_02,MX2163,2025-05-12,2580565
APP_02,MX2163,2025-05-19,2419134
APP_02,MX2163,2025-05-26,3683492
APP_02,MX2163,2025-06-02,2831464
APP_02,MX2163,2025-06-09,2283429
APP_02,MX2163,2025-06-16,2330865
APP_02,MX2163,2025-06-23,2509421
APP_02,MX2163,2025-06-30,2134379
APP_02,MX2163,2025-07-07,2463984
APP_02,MX2163,2025-07-14,2593038
APP_02,MX2163,2025-07-21,2623046
APP_02,MX2163,2025-07-28,2156547
APP_02,MX2163,2025-08-04,2001172
APP_02,MX2163,2025-08-11,2423332
APP_02,MX2163,2025-08-18,2907633
APP_02,MX2163,2025-08-25,2355085
APP_02,MX2163,2025-09-01,2767486
APP_02,MX2163,2025-09-08,1990881
APP_02,MX2163,2025-09-15,2321507
APP_02,MX2163,2025-09-22,2143174
APP_02,MX2163,2025-09-29,1886211
APP_02,MX2163,2025-10-06,2264660
APP_02,MX2163,2025-10-13,2316274
APP_02,MX2163,2025-10-20,2214663
APP_02,MX2403,2023-10-30,4725997
APP_02,MX2403,2023-11-06,3850060
APP_02,MX2403,2023-11-13,4922885
APP_02,MX2403,2023-11-20,3487363
APP_02,MX2403,2023-11-27,4154538
APP_02,MX2403,2023-12-04,4359720
APP_02,MX2403,2023-12-11,4136988
APP_02,MX2403,2023-12-18,4156624
APP_02,MX2403,2023-12-25,3700815
APP_02,MX2403,2024-01-01,5694741
APP_02,MX2403,2024-01-08,4194365
APP_02,MX2403,2024-01-15,3792340
APP_02,MX2403,2024-01-22,4914395
APP_02,MX2403,2024-01-29,4290585
APP_02,MX2403,2024-02-05,4303306
APP_02,MX2403,2024-02-12,3670115
APP_02,MX2403,2024-02-19,3140695
APP_02,MX2403,2024-02-26,3183099
APP_02,MX2403,2024-03-04,4585821
APP_02,MX2403,2024-03-11,3251195
APP_02,MX2403,2024-03-18,5462856
APP_02,MX2403,2024-03-25,4068302
APP_02,MX2403,2024-04-01,4190895
APP_02,MX2403,2024-04-08,4351318
APP_02,MX2403,2024-04-15,4152450
APP_02,MX2403,2024-04-22,4601843
APP_02,MX2403,2024-04-29,4169912
APP_02,MX2403,2024-05-06,5038644
APP_02,MX2403,2024-05-13,3484264
APP_02,MX2403,2024-05-20,4487948
APP_02,MX2403,2024-05-27,4307431
APP_02,MX2403,2024-06-03,11299699
APP_02,MX2403,2024-06-10,571306
APP_02,MX2403,2024-06-17,3370468
APP_02,MX2403,2024-06-24,4424567
APP_02,MX2403,2024-07-01,5752672
APP_02,MX2403,2024-07-08,4261123
APP_02,MX2403,2024-07-15,3821190
APP_02,MX2403,2024-07-22,4761700
APP_02,MX2403,2024-07-29,4534671
APP_02,MX2403,2024-08-05,3942945
APP_02,MX2403,2024-08-12,4635501
APP_02,MX2403,2024-08-19,4097061
APP_02,MX2403,2024-08-26,4823977
APP_02,MX2403,2024-09-02,3287707
APP_02,MX2403,2024-09-09,4667101
APP_02,MX2403,2024-09-16,4960781
APP_02,MX2403,2024-09-23,6348773
APP_02,MX2403,2024-09-30,4600377
APP_02,MX2403,2024-10-07,4159983
APP_02,MX2403,2024-10-14,4084672
APP_02,MX2403,2024-10-21,3125363
APP_02,MX2403,2024-10-28,4286766
APP_02,MX2403,2024-11-04,4436802
APP_02,MX2403,2024-11-11,3675349
APP_02,MX2403,2024-11-18,4867065
APP_02,MX2403,2024-11-25,5597233
APP_02,MX2403,2024-12-02,3224617
APP_02,MX2403,2024-12-09,12762183
APP_02,MX2403,2024-12-16,5076573
APP_02,MX2403,2024-12-23,3302939
