app,message_type,frequency_category,regularity_score,mean_volume,std_volume,threshold,adjusted_z_score,z_threshold,percentile_threshold,iqr_threshold
APP_06,MT990,daily,1.0,430033.3173076923,126390.7299150797,282687.6,2.0,177251.8574775329,282687.6,180897.625
APP_06,MX1117,daily,0.7731393894068365,51911.0,17749.18123664944,30606.700000000004,2.2268606105931634,12386.047433826105,30606.700000000004,23268.625
APP_06,MX2133,daily,0.7897293079458116,69313.13265306123,25418.881567761247,27069.7,2.2102706920541886,13130.523699042118,27069.7,14161.875
APP_06,MX2160,daily,1.0,220881.24038461538,70341.43925094325,128052.05,2.0,80198.36188272887,128052.05,97441.75
APP_06,MX2235,daily,1.0,467825.625,163965.12578818208,235891.15000000002,2.0,139895.37342363584,235891.15000000002,132746.0
APP_06,MX2489,irregular,0.0,8115.25,3305.6119485152317,3529.1,3.0,0.0,3529.1,0.0
APP_06,MX2528,daily,0.8343813387453206,140366.801980198,48044.7979059354,62365.0,2.1656186612546793,36320.091058894584,62365.0,48086.0
APP_06,MX2545,daily,1.0,1813834.8076923077,443932.8845059906,1307971.5,2.0,925969.0386803265,1307971.5,886182.25
APP_06,MX2604,semi_annual,0.37147763039903503,14329.083333333334,5651.271559839923,6023.45,2.628522369600965,0.0,6023.45,4357.125
APP_06,MX2982,daily,1.0,239626.97115384616,94037.28351813616,140268.1,2.0,51552.40411757384,140268.1,109460.875
APP_06,MX3103,irregular,0.0,4620.307692307692,1293.7546066578934,2903.6,3.0,739.0438723340121,2903.6,1441.5
APP_06,MX3697,daily,1.0,259781.14423076922,55655.90614201527,186504.65,2.0,148469.33194673868,186504.65,115574.875
APP_06,MX4295,daily,1.0,128874.96153846153,39235.425895366905,59572.25,2.0,50404.10974772772,55534.25,59572.25
APP_06,MX4681,daily,1.0,428578.5576923077,165086.71900240018,261803.95,2.0,98405.11968750734,261803.95,168608.75
APP_06,MX4770,irregular,0.20867200226454785,17680.708333333332,7237.126665553387,6930.45,2.7913279977354524,0.0,6930.45,4798.75
APP_06,MX6310,irregular,0.2880399924563194,1634.107142857143,673.4933629583736,675.2,2.7119600075436807,0.0,675.2,0.0
APP_06,MX6930,daily,1.0,204607.13461538462,62000.93759543196,142277.3,2.0,80605.2594245207,142277.3,89749.875
APP_06,MX7252,irregular,0.14837777350126258,7792.884615384615,2684.727494077494,3755.5,2.8516222264987374,137.05602118097522,3755.5,2014.75
APP_06,MX7396,daily,0.8343813387453206,95679.89108910892,29331.07791914626,50417.0,2.1656186612546793,32159.96139269071,50417.0,9589.0
APP_06,MX7537,daily,1.0,478516.5673076923,183130.50505234304,220796.55000000002,2.0,112255.55720300623,220796.55000000002,163170.5
APP_06,MX7939,daily,1.0,17830175.105769232,3860912.22161042,14465365.6,2.0,10108350.662548393,14465365.6,12515608.75
APP_06,MX8177,daily,1.0,1362263.7307692308,308910.1859548472,1017820.6,2.0,744443.3588595364,1017820.6,677472.375
APP_06,MX9085,daily,1.0,100177.14423076923,31565.454878412897,71661.4,2.0,37046.23447394344,71661.4,55882.625
APP_06,MX9348,monthly,0.3254631218383979,4902.038461538462,2420.4636313789974,1348.75,2.674536878161602,0.0,1348.75,0.0
APP_06,MX9423,daily,0.7438659037228559,72970.54166666667,20456.21242073983,41580.5,2.256134096277144,26818.58334354753,41580.5,9807.625
APP_07,CUSTOM_001,daily,1.0,6942259.432692308,1401816.0800270892,5134215.0,2.0,4138627.2726381295,5134215.0,5041117.125
APP_07,CUSTOM_013,daily,1.0,3246190.5673076925,950917.194642471,2199937.5,2.0,1344356.1780227504,2199937.5,1849342.875
APP_07,CUSTOM_017,daily,1.0,920118.9519230769,324596.3984651193,575940.65,2.0,270926.1549928383,575940.65,521934.625
APP_07,CUSTOM_018,daily,1.0,4402751.442307692,1033108.4327720529,2668351.85,2.0,2336534.576763586,2668351.85,2427716.5
APP_07,CUSTOM_024,daily,1.0,2457133.971153846,719197.9318235945,1839318.75,2.0,1018738.107506657,1839318.75,1262815.625
APP_07,CUSTOM_025,daily,1.0,1222082.7692307692,243560.24895160913,870143.0,2.0,734962.271327551,870143.0,639035.875
APP_07,CUSTOM_027,daily,1.0,12101422.990384616,4133708.0386969494,9551360.9,2.0,3834006.912990717,9551360.9,8479401.125
APP_07,CUSTOM_028,daily,1.0,4619978.326923077,1526081.3294328288,3106716.45,2.0,1567815.6680574194,3106716.45,2489365.0
APP_07,CUSTOM_038,daily,1.0,1609852.7403846155,473473.8063156998,1092047.0,2.0,662905.1277532158,1092047.0,778224.75
APP_07,CUSTOM_042,daily,1.0,11993365.432692308,2881763.1014394104,9854493.4,2.0,6229839.229813487,9854493.4,7779804.0
APP_07,CUSTOM_047,daily,1.0,11928226.057692308,3184016.854728578,9264715.1,2.0,5560192.348235152,9264715.1,7863343.0
APP_07,CUSTOM_050,daily,1.0,2812610.2884615385,859887.4355695172,1796823.1,2.0,1092835.417322504,1796823.1,1513472.375
APP_07,CUSTOM_051,daily,1.0,3535179.0096153845,1142883.8893484839,2379131.4,2.0,1249411.2309184168,2379131.4,1982266.25
APP_07,CUSTOM_054,daily,1.0,720805.0673076923,291148.19076919946,487039.75,2.0,138508.68576929334,487039.75,426372.5
APP_07,MT106,daily,1.0,16833798.903846152,3831042.324947244,13718565.35,2.0,9171714.253951665,13718565.35,12256387.75
APP_07,MT127,daily,1.0,2812578.394230769,812983.5961984344,2153519.75,2.0,1186611.2018339003,2153519.75,1786943.25
APP_07,MT132,daily,1.0,3711577.673076923,1060693.3628924908,2662404.7,2.0,1590190.9472919414,2662404.7,1916907.875
APP_07,MT167,daily,1.0,4094940.3173076925,1414147.7108691058,2948640.35,2.0,1266644.895569481,2948640.35,2385136.625
APP_07,MT194,daily,1.0,11430832.586538462,2326084.202466105,9684005.5,2.0,6778664.181606252,9684005.5,8199325.625
APP_07,MT195,daily,1.0,19940026.721153848,6120367.588462854,15677513.5,2.0,7699291.54422814,15677513.5,14554057.375
APP_07,MT263,daily,1.0,16253580.586538462,5936463.403616851,12740910.6,2.0,4380653.77930476,12740910.6,11359193.25
APP_07,MT296,daily,1.0,3941659.576923077,1201760.0947536018,2816586.85,2.0,1538139.3874158734,2816586.85,2077905.5
APP_07,MT320,daily,1.0,811997.0480769231,144914.36918974304,603889.5,2.0,522168.30969743704,603889.5,498935.0
APP_07,MT324,daily,1.0,1714544.3461538462,463550.69775759504,1275306.2,2.0,787442.9506386562,1275306.2,993783.5
APP_07,MT334,daily,1.0,3099710.423076923,866968.8639721206,2174001.3,2.0,1365772.6951326819,2174001.3,1806555.5
APP_07,MT381,daily,1.0,4665846.846153846,1494564.2305474207,3372960.15,2.0,1676718.3850590046,3372960.15,2887797.75
APP_07,MT432,daily,1.0,9233973.153846154,2920312.4994506147,7253927.9,2.0,3393348.1549449246,7253927.9,6171773.375
APP_07,MT473,daily,1.0,18554319.298076924,3830303.1166564296,15040454.2,2.0,10893713.064764064,15040454.2,12752589.0
APP_07,MT489,daily,1.0,3661674.5865384615,1142459.1065583182,2736601.95,2.0,1376756.373421825,2736601.95,2376197.875
APP_07,MT510,daily,1.0,10916909.951923076,2702227.760596546,8968119.35,2.0,5512454.430729984,8968119.35,7842808.125
APP_07,MT564,daily,1.0,8404418.096153846,1793121.1599677333,5905795.25,2.0,4818175.776218379,3214735.3000000007,5905795.25
APP_07,MT674,daily,1.0,8069477.163461538,2098626.2773740143,6096993.5,2.0,3872224.6087135095,3739374.1,6096993.5
APP_07,MT691,daily,1.0,13838333.884615384,4344821.706659968,10605492.25,2.0,5148690.471295448,10605492.25,9547369.25
APP_07,MT704,daily,1.0,9570632.5,2238519.831024561,7597639.9,2.0,5093592.837950878,7597639.9,6918552.875
APP_07,MT758,daily,1.0,3187467.673076923,854640.9541035284,2147853.4,2.0,1478185.7648698662,2147853.4,1825334.75
APP_07,MT763,daily,1.0,18327607.480769232,5045310.923989853,14932826.05,2.0,8236985.632789526,14932826.05,12910338.75
APP_07,MT818,daily,1.0,3122949.980769231,858623.8478945089,2235283.7,2.0,1405702.2849802133,2235283.7,1734172.5
APP_07,MT858,daily,1.0,16502803.028846154,4734218.272024512,12046693.25,2.0,7034366.484797129,11511457.35,12046693.25
APP_07,MT886,daily,1.0,3148883.528846154,1289322.0589955105,2235890.15,2.0,570239.4108551331,2235890.15,1692466.5
APP_07,MT891,daily,1.0,3668836.605769231,894696.7852828089,2805278.15,2.0,1879443.035203613,2805278.15,2253513.375
APP_07,MT894,daily,1.0,15796910.951923076,5820519.699900509,12241372.3,2.0,4155871.5521220583,12241372.3,10686343.5
APP_07,MT928,daily,1.0,4523075.115384615,1501379.1342308687,2311789.25,2.0,1520316.8469228777,2240627.5,2311789.25
APP_07,MT967,daily,1.0,18557914.951923076,5372028.243588418,14325317.75,2.0,7813858.4647462405,14325317.75,13077785.375
APP_07,MT987,daily,1.0,17828561.307692308,4370711.780963155,14191224.4,2.0,9087137.745765997,14191224.4,12550968.75
APP_07,MX1319,daily,1.0,14622364.413461538,4001634.611678438,11835176.6,2.0,6619095.190104662,11835176.6,9711388.25
APP_07,MX1828,daily,1.0,12738676.884615384,2988352.601734747,10639090.8,2.0,6761971.68114589,10639090.8,9583623.0
APP_07,MX2049,daily,1.0,2071025.2596153845,551217.7335276031,1572349.8,2.0,968589.7925601783,1572349.8,1269005.375
APP_07,MX2104,daily,1.0,1708808.7211538462,571430.7331137287,1245179.7,2.0,565947.2549263889,1245179.7,1026121.125
APP_07,MX2163,daily,1.0,7108518.528846154,1640999.992608359,5747924.25,2.0,3826518.543629436,5747924.25,4922584.75
APP_07,MX3266,daily,1.0,2303270.75,897841.1741358113,1675054.45,2.0,507588.40172837744,1675054.45,1307852.5
APP_07,MX4295,daily,1.0,8424787.038461538,1776511.4412838176,6519226.4,2.0,4871764.155893903,6519226.4,5690583.25
APP_07,MX4593,daily,1.0,10936472.567307692,2129298.353936179,8939685.25,2.0,6677875.859435334,8939685.25,7569035.125
APP_07,MX4681,daily,1.0,16033350.259615384,2975466.777543011,12966685.2,2.0,10082416.704529362,12966685.2,10814001.625
APP_07,MX4750,daily,1.0,17090456.317307692,3325529.8053150587,13830612.45,2.0,10439396.706677575,13830612.45,10712564.0
APP_07,MX4946,daily,1.0,19134059.91346154,4406132.789386021,14994125.85,2.0,10321794.334689498,14994125.85,13341842.5
APP_07,MX6413,daily,1.0,2846339.269230769,413559.14958416,2251699.0,2.0,2019220.970062449,2251699.0,1895435.125
APP_07,MX7118,daily,1.0,2463763.903846154,639902.3906723454,1722617.3,2.0,1183959.1225014632,1722617.3,1452791.0
APP_07,MX7209,daily,1.0,20877905.75,7400828.79961655,16435650.9,2.0,6076248.1507669,16435650.9,14316812.0
APP_07,MX7396,daily,1.0,1574752.4134615385,283779.47549453616,1181658.25,2.0,1007193.4624724662,1181658.25,824993.625
APP_07,MX7543,daily,1.0,19657252.990384616,6025179.144067742,15557846.7,2.0,7606894.702249132,15557846.7,12357686.75
APP_07,MX7570,daily,1.0,10911889.14423077,2337841.814576424,9131036.3,2.0,6236205.515077922,9131036.3,8027966.25
APP_07,MX7912,daily,1.0,11552823.134615384,2807362.7781160697,9769466.9,2.0,5938097.578383245,9769466.9,7357079.625
APP_07,MX7930,daily,1.0,5646978.115384615,1179662.745879323,4749965.65,2.0,3287652.623625969,4749965.65,4193065.5
APP_07,MX8019,daily,1.0,3322859.2115384615,465122.22565026826,2577511.7,2.0,2392614.7602379248,2577511.7,2098842.375
APP_07,MX8062,daily,1.0,1534331.2403846155,424901.3692812788,1097362.05,2.0,684528.5018220579,1097362.05,874544.25
APP_07,MX8123,daily,1.0,11983817.76923077,2975515.49027052,9817929.45,2.0,6032786.78868973,9817929.45,8299380.0
APP_07,MX8668,daily,1.0,4775819.730769231,1700265.1648492962,3053958.1,2.0,1375289.4010706386,3053958.1,2550774.625
APP_07,MX8744,daily,1.0,19058053.153846152,4100118.5159208127,14161892.850000001,2.0,10857816.122004528,14161892.850000001,14017881.0
APP_07,MX8787,daily,1.0,13967944.307692308,3569643.232432622,10769400.1,2.0,6828657.842827064,10769400.1,10123274.625
APP_07,MX9005,daily,1.0,2385941.0865384615,688897.843270225,1475457.75,2.0,1008145.3999980115,1465477.35,1475457.75
APP_07,MX9317,daily,1.0,4362538.461538462,1005156.3636584486,3322066.75,2.0,2352225.7342215646,3322066.75,2755514.5
APP_07,MX9479,daily,1.0,12852071.259615384,3640133.350590412,9809544.95,2.0,5571804.55843456,9809544.95,8846236.125
APP_07,MX9837,daily,1.0,1690012.7211538462,428043.30272137676,1217347.1,2.0,833926.1157110927,1217347.1,913730.75
APP_08,MT422,daily,1.0,239504.66346153847,62500.453530448416,148901.3,2.0,114503.75640064164,148901.3,121878.625
APP_08,MT487,daily,1.0,172837.96153846153,56011.31284717317,113230.90000000001,2.0,60815.335844115194,113230.90000000001,67531.125
APP_08,MT564,irregular,0.1892062341555154,37416.53703703704,10395.710728224625,20669.2,2.8107937658444846,8196.338130620632,20669.2,11695.875
APP_08,MT833,daily,1.0,109430.41346153847,39088.01378265824,57812.0,2.0,31254.385896221982,57812.0,36213.375
APP_08,MT926,daily,1.0,290857.21153846156,90211.44882416673,183792.8,2.0,110434.3138901281,183792.8,143516.0
APP_08,MX4470,irregular,0.220709421912466,927.8181818181819,274.3719499915193,522.0,2.779290578087534,165.2588063152483,522.0,259.25
APP_08,MX8350,weekly,0.4881263732467995,48877.98484848485,18209.40321230367,20980.0,2.5118736267532005,3138.2651605842475,20980.0,0.0
APP_09,CUSTOM_052,daily,1.0,229769.01923076922,78257.1699707225,149704.65,2.0,73254.67928932421,149704.65,103255.5
APP_09,MT325,daily,1.0,6446733.086538462,2045675.5186777927,4779197.1,2.0,2355382.0491828765,4779197.1,4258336.125
APP_09,MT452,daily,1.0,5023170.634615385,1195561.1010212225,3818388.35,2.0,2632048.43257294,3818388.35,2893359.625
APP_09,MX2049,daily,0.8107418573823502,37417.53,13301.915414296544,18320.0,2.18925814261765,8296.203366840062,18320.0,9419.125
APP_09,MX4119,daily,1.0,4945426.259615385,1684328.3985955191,3524527.15,2.0,1576769.4624243467,3524527.15,2653269.625
APP_09,MX6107,daily,0.8343813387453206,168821.43564356436,43127.63756627342,101951.0,2.1656186612546793,75423.4189142143,101951.0,72402.0
APP_09,MX8962,daily,1.0,9731802.538461538,2573768.6129210894,7807989.35,2.0,4584265.312619359,7807989.35,6821098.875
APP_09,MX9834,daily,1.0,1817865.548076923,433759.20324913523,1388637.65,2.0,950347.1415786525,1388637.65,1060369.25
APP_10,CUSTOM_034,daily,1.0,18958916.307692308,5046450.079085071,13890613.200000001,2.0,8866016.149522167,13890613.200000001,13365875.625
APP_10,CUSTOM_036,daily,1.0,4467394.144230769,1210561.109627755,3324957.75,2.0,2046271.9249752592,3324957.75,2741091.375
APP_10,CUSTOM_041,daily,1.0,3405024.1346153845,741782.4657788969,2543516.7,2.0,1921459.2030575906,2543516.7,2330916.625
APP_10,MT167,daily,1.0,3699757.480769231,1023591.1157722897,2556990.05,2.0,1652575.2492246516,2556990.05,2207216.375
APP_10,MT324,daily,1.0,3296587.355769231,870669.7491590986,2364365.85,2.0,1555247.8574510338,2364365.85,2120313.25
APP_10,MT444,daily,1.0,14588363.653846154,2732135.625489721,11850645.15,2.0,9124092.402866712,11850645.15,9267071.625
APP_10,MT573,daily,1.0,17689557.682692308,4543711.23871196,14345941.15,2.0,8602135.205268389,14345941.15,13147942.875
APP_10,MT777,daily,1.0,18679385.25,3242915.9522099462,16161055.0,2.0,12193553.345580108,16161055.0,13339649.5
APP_10,MX1117,daily,1.0,3988154.894230769,924179.9427658713,3038104.25,2.0,2139795.0086990264,3038104.25,2068935.625
APP_10,MX2403,daily,1.0,924357.0096153846,158902.36857903897,667989.8,2.0,606552.2724573067,667989.8,562308.25
APP_10,MX2528,daily,1.0,12640733.048076924,4051174.826361784,9125490.55,2.0,4538383.395353356,9125490.55,8923844.375
APP_10,MX3504,daily,1.0,7932333.048076923,1991056.1859805975,6485037.4,2.0,3950220.676115728,6485037.4,5706501.25
APP_10,MX3705,daily,1.0,3909693.3076923075,973921.9353101909,2386812.75,2.0,1961849.4370719257,2386812.75,1686601.25
APP_10,MX4608,daily,1.0,14817334.509615384,4275997.530936238,12498464.8,2.0,6265339.447742907,12498464.8,11099600.0
APP_10,MX5342,daily,1.0,3210320.5096153845,1239695.121966261,1479608.75,2.0,730930.2656828626,1391924.35,1479608.75
APP_10,MX6107,daily,1.0,2341809.778846154,500371.46642703895,1648634.75,2.0,1341066.8459920762,1648634.75,1130112.375
APP_10,MX6573,daily,1.0,16404333.740384616,4251925.123615006,13560412.9,2.0,7900483.493154604,13560412.9,11669523.5
APP_10,MX7118,daily,1.0,7125097.692307692,1421568.6124826637,5905653.4,2.0,4281960.467342365,5905653.4,4503791.75
APP_10,MX9837,daily,1.0,9622834.653846154,1233216.9097482776,7740274.2,2.0,7156400.834349599,7740274.2,7131362.375
APP_11,CUSTOM_006,irregular,0.24453434229959237,41961.82,14521.435760543789,20970.6,2.7554656577004075,1948.502461318989,20970.6,2430.375
APP_11,CUSTOM_011,daily,1.0,1245662.9615384615,394716.15278808324,707747.0,2.0,456230.655962295,693776.3500000001,707747.0
APP_11,CUSTOM_012,daily,1.0,11836756.01923077,3708247.8976261825,8654131.9,2.0,4420260.223978405,8654131.9,8241262.75
APP_11,CUSTOM_015,daily,1.0,10012379.586538462,2043717.1922863403,8013703.15,2.0,5924945.201965781,8013703.15,7364980.0
APP_11,CUSTOM_017,daily,1.0,6240993.942307692,1659185.27416611,4969146.2,2.0,2922623.393975472,4969146.2,4216878.125
APP_11,CUSTOM_019,daily,1.0,935757.6442307692,296213.3022943978,466992.125,2.0,343331.0396419737,465404.4000000001,466992.125
APP_11,CUSTOM_025,daily,1.0,105925.45192307692,26256.50826603971,63535.3,2.0,53412.4353909975,63535.3,51959.375
APP_11,CUSTOM_030,semi_annual,0.3039906137529864,23415.418181818182,7155.026562915965,13166.5,2.6960093862470136,4125.399409350033,13166.5,5002.0
APP_11,CUSTOM_037,daily,1.0,176362.03846153847,66919.73077126447,104694.1,2.0,42522.57691900953,104694.1,82044.875
APP_11,CUSTOM_039,daily,1.0,215950.54807692306,91035.0996191621,132170.4,2.0,33880.348838598875,132170.4,82712.5
APP_11,CUSTOM_048,monthly,0.3509369839269695,6389.5,1597.83839067888,4280.0,2.6490630160730304,2156.725413590929,4280.0,1184.125
APP_11,MT189,daily,1.0,274582.3846153846,76890.20682194385,154905.9,2.0,120801.97097149692,154905.9,130645.75
APP_11,MT303,daily,1.0,395208.6346153846,129877.59586056533,246010.9,2.0,135453.44289425397,246010.9,170126.25
APP_11,MT317,daily,1.0,499039.1826923077,174785.60232191303,302154.5,2.0,149467.97804848163,302154.5,174561.75
APP_11,MT320,daily,1.0,254892.59615384616,55804.27052594687,160873.1,2.0,143284.0551019524,160873.1,131265.5
APP_11,MT333,daily,1.0,3179509.3365384615,615599.9118884829,2143184.45,2.0,1948309.5127614958,2143184.45,1933129.125
APP_11,MT352,daily,1.0,476716.16346153844,112065.36767098431,258542.25000000003,2.0,252585.4281195698,258542.25000000003,201894.375
APP_11,MT448,daily,1.0,353264.10576923075,120150.04692634237,234283.15,2.0,112964.011916546,234283.15,162753.875
APP_11,MT470,monthly,0.3170651568414451,2768.4814814814813,1143.1333602369823,1419.3,2.682934843158555,0.0,1419.3,0.0
APP_11,MT473,daily,1.0,19689256.759615384,3764113.57103043,15695957.25,2.0,12161029.617554523,15695957.25,14577974.25
APP_11,MT505,semi_annual,0.3102174255607786,32539.291666666668,9116.716950558312,17438.65,2.6897825744392216,8017.305276960244,17438.65,9334.0
APP_11,MT532,daily,1.0,3903558.778846154,1177079.782188588,2717220.0,2.0,1549399.2144689779,2717220.0,2212026.875
APP_11,MT573,daily,1.0,2005395.8942307692,777962.145867724,1298782.9000000001,2.0,449471.6024953213,1298782.9000000001,1129502.125
APP_11,MT691,daily,1.0,5423237.721153846,980535.7899990036,4490006.35,2.0,3462166.141155839,4490006.35,4005002.25
APP_11,MT704,daily,0.6816777415387378,105536.32258064517,27529.414302368034,58081.200000000004,2.3183222584612624,41714.26864106353,58081.200000000004,39852.0
APP_11,MT718,daily,1.0,80601.19230769231,20815.45087238588,52106.75,2.0,38970.29056292055,52106.75,27331.25
APP_11,MT814,daily,1.0,2778790.1826923075,1054459.1869862336,1716615.6500000001,2.0,669871.8087198404,1716615.6500000001,1401044.75
APP_11,MT833,daily,0.7566730657648851,177711.42708333334,66541.67194005585,101066.75,2.2433269342351148,28436.702171169105,101066.75,62147.125
APP_11,MT859,daily,0.8336219338384594,88042.07,29187.65720548842,38419.75,2.1663780661615406,24810.569627388046,38419.75,27881.375
APP_11,MT891,daily,1.0,1734672.2692307692,573064.6506926132,1089701.4000000001,2.0,588542.9678455428,1089701.4000000001,984601.875
APP_11,MT926,daily,1.0,464147.23076923075,117350.96612809264,287319.95,2.0,229445.29851304548,287319.95,158978.0
APP_11,MT928,daily,1.0,407646.6346153846,135623.76041057464,228065.4,2.0,136399.11379423534,228065.4,155299.5
APP_11,MX1053,daily,0.8107418573823502,193707.93,72323.53936212677,71375.65,2.18925814261765,35373.03254853585,71375.65,34253.5
APP_11,MX1117,daily,1.0,18264364.58653846,5634763.41401237,12980021.625,2.0,6994837.758513721,10757383.700000001,12980021.625
APP_11,MX1771,daily,1.0,6301777.836538462,1355266.8656522478,5149029.1,2.0,3591244.1052339664,5149029.1,4210830.375
APP_11,MX1960,daily,0.8633859487430069,130373.8431372549,48051.870793546725,65759.35,2.136614051256993,27705.54081057744,65759.35,35740.0
APP_11,MX2796,daily,0.7032872467973568,175223.70408163266,49591.1257873968,105656.05000000002,2.2967127532026432,61327.13304004197,105656.05000000002,56736.625
APP_11,MX2827,daily,1.0,1769526.8461538462,448688.1280471516,1335527.95,2.0,872150.590059543,1335527.95,1020052.625
APP_11,MX4295,daily,1.0,74497.78846153847,21877.31352674636,50198.3,2.0,30743.16140804575,50198.3,37989.5
APP_11,MX4681,daily,0.7438659037228559,100104.46875,25690.9554537005,61867.75,2.256134096277144,42142.22818496906,61867.75,25966.0
APP_11,MX4981,daily,1.0,18831405.173076924,5575968.22790365,13436178.375,2.0,7679468.717269624,9451309.700000001,13436178.375
APP_11,MX5342,daily,0.7438659037228559,147745.89583333334,61113.816092646484,56966.25,2.256134096277144,9864.931593102781,56966.25,35286.0
APP_11,MX6573,irregular,0.2708673995558347,8538.458333333334,2657.7191502484275,3862.75,2.7291326004441654,1285.1903575655851,3862.75,2759.375
APP_11,MX7118,daily,1.0,4666288.836538462,1346242.6499083056,3355522.45,2.0,1973803.5367218507,3355522.45,2403942.875
APP_11,MX7126,daily,1.0,1954768.0192307692,676884.9589101162,1332967.35,2.0,600998.1014105368,1332967.35,930759.875
APP_11,MX7570,monthly,0.54866453307578,2240.3333333333335,484.75205575175806,1490.0,2.45133546692422,1052.043426404622,1490.0,1371.0
APP_11,MX7596,daily,1.0,880070.9903846154,209158.69231737268,641267.5,2.0,461753.60574987,641267.5,415710.125
APP_11,MX7658,daily,1.0,577525.8076923077,158834.18148200712,403533.25,2.0,259857.4447282935,403533.25,311905.0
APP_11,MX7912,irregular,0.26857302296092134,6979.214285714285,2927.1928819890477,1251.5,2.731426977039079,0.0,1230.2,1251.5
APP_11,MX7932,daily,1.0,14017200.48076923,3584769.6755493395,11126916.7,2.0,6847661.129670551,11126916.7,9760411.75
APP_11,MX8123,daily,0.6638196176081401,60096.34020618557,16995.690519807795,29144.2,2.33618038239186,20391.34142860728,29144.2,16226.5
APP_11,MX8350,daily,1.0,18224515.057692308,5905291.902154942,14391979.55,2.0,6413931.253382424,14391979.55,12532336.25
APP_11,MX8668,daily,1.0,18609299.807692308,5677709.47971071,14973566.3,2.0,7253880.8482708875,14973566.3,13767160.75
APP_11,MX8749,daily,1.0,141657.35576923078,31892.81625253027,100731.85,2.0,77871.72326417024,100731.85,67723.875
APP_11,MX8886,daily,0.7838685521073667,21391.58,6899.912650432612,10911.5,2.216131447892633,6100.466587664081,10911.5,5777.625
APP_11,MX8962,irregular,0.29646811594204603,44487.660377358494,19288.579794490575,14334.8,2.703531884057954,0.0,14334.8,4528.5
APP_11,MX9689,daily,1.0,15949715.759615384,4682256.552794625,12937429.55,2.0,6585202.654026134,12937429.55,11130787.5
APP_12,CUSTOM_005,semi_annual,0.35717565346677493,13946.586206896553,4925.926172443256,5268.85,2.6428243465332253,928.2285891382926,5268.85,0.0
APP_12,CUSTOM_007,daily,0.7438659037228559,136882.3125,57773.13546254156,54905.5,2.256134096277144,6538.371734121785,54905.5,45364.875
APP_12,CUSTOM_009,biweekly,0.44836059228881575,5991.041666666667,2110.5344994251786,1818.2,2.551639407711184,605.718666599384,1818.2,1640.5
APP_12,CUSTOM_013,daily,1.0,11141583.057692308,2739515.6143151857,9178672.8,2.0,5662551.829061937,9178672.8,8230156.375
APP_12,CUSTOM_024,daily,1.0,4496608.403846154,1176166.986553719,3279760.1,2.0,2144274.430738716,3279760.1,2467206.0
APP_12,CUSTOM_030,daily,1.0,369762.23076923075,92961.12669429986,265605.05,2.0,183839.97738063103,265605.05,165208.75
APP_12,CUSTOM_031,daily,1.0,2964766.778846154,688251.6384639605,1920359.3,2.0,1588263.501918233,1920359.3,1674971.875
APP_12,CUSTOM_032,irregular,0.0,4172.857142857143,964.3448447478924,2823.0,3.0,1279.822608613466,2823.0,1358.0
APP_12,CUSTOM_037,semi_annual,0.3475612576150896,39054.42857142857,16736.839370145153,13811.5,2.6524387423849105,0.0,13811.5,0.0
APP_12,CUSTOM_040,irregular,0.2737159326826837,28240.217391304348,8176.9010551543615,16326.25,2.7262840673173163,5947.662324606859,16326.25,4816.25
APP_12,CUSTOM_044,daily,1.0,8694361.35576923,1743816.4297577804,6963566.8,2.0,5206728.496253669,6963566.8,6250653.25
APP_12,CUSTOM_048,semi_annual,0.36433078127657537,30609.555555555555,12176.903685174844,10263.4,2.6356692187234247,0.0,10263.4,0.0
APP_12,CUSTOM_051,irregular,0.21310737708376004,11651.625,6402.962268958669,5231.4,2.78689262291624,0.0,5231.4,0.0
APP_12,MT171,daily,1.0,7644039.759615385,1363397.2125517474,6136843.35,2.0,4917245.33451189,6136843.35,5500833.75
APP_12,MT180,daily,1.0,6103483.403846154,1418947.08105118,4765270.95,2.0,3265589.241743794,4765270.95,4244015.75
APP_12,MT204,daily,1.0,13907600.10576923,3543585.301475001,11405371.8,2.0,6820429.502819228,11405371.8,9469419.0
APP_12,MT242,daily,0.7906421490014774,171405.39393939395,55290.719971858096,99262.0,2.2093578509985226,49248.40768220846,99262.0,74759.75
APP_12,MT267,daily,0.8633859487430069,159383.23529411765,46249.95236461277,91747.55,2.136614051256993,60564.93720191941,91747.55,60120.25
APP_12,MT333,daily,1.0,250013.1923076923,112804.72572053928,131414.65,2.0,24403.74086661375,131414.65,89014.875
APP_12,MT352,daily,1.0,13261272.326923076,3230037.659851422,10638968.75,2.0,6801197.007220232,10638968.75,9360223.75
APP_12,MT373,daily,0.8107418573823502,72363.44,22925.882142382223,31347.600000000002,2.18925814261765,22172.76584309715,31347.600000000002,15892.875
APP_12,MT374,irregular,0.1459857959268187,2641.5416666666665,832.0980500701559,1351.15,2.8540142040731813,266.7220125848444,1351.15,395.5
APP_12,MT396,irregular,0.2695682290644045,3217.25,2044.6442691822947,722.5,2.7304317709355956,0.0,722.5,0.0
APP_12,MT444,daily,1.0,138728.78846153847,46269.197292266006,91419.65,2.0,46190.393877006456,91419.65,51019.625
APP_12,MT448,daily,1.0,18966923.076923076,5754927.8475897685,14924661.15,2.0,7457067.381743539,14924661.15,13462857.875
APP_12,MT470,irregular,0.22515974984031195,3792.875,1610.1001084948102,1959.3,2.774840250159688,0.0,1959.3,568.75
